FILIAL_CRU;UNIDADE_EMP;BOLETIM_CRB;TANQUE_CRU;AMOSTRA_CRU;DATA_CRB;PROCEDENCIA_CRB;NF_CRB;VOLUME_CRB;CALCIO_CRU;CRIOSCOPIA_CRU;REDUTASE_CRU;GORDURA_CRU;FORNECDEST_CRU;TEMPERATURA_CRU;SIF_EMP;TIPOLEITE_CRB;SIF_CRB;DESTINO_CRU;PESO_CRB;PH_CRU;DENSIDADE_CRU;EST_CRU;ESD_CRU;ACIDEZ_CRU;PROVALCOOL_CRU;FORMOL_CRU;UREIA_CRU;PROT_CRU;ALCOOL_CRU;LACT_CRU;CGMP_CRU;ANALISTAS
1;PATROCINIO PAULISTA;106511;2;2;08/06/2023;MOCOCA;20075;11329;1.28;0.538;04:00;3.89;218;6.3;2379;INTEGRAL;0;SILO;54690;6.76;1031.4;12.78;8.89;15;P;N;33;;N;;30;BRUNO, ISAEL, MIGUEL
1;PATROCINIO PAULISTA;106511;3;3;08/06/2023;MOCOCA;20075;11329;1.27;0.54;04:00;3.84;218;6.2;2379;INTEGRAL;0;SILO;54690;6.79;1031.6;12.77;8.93;15;P;N;35;;N;;30;BRUNO, ISAEL, MIGUEL
1;PATROCINIO PAULISTA;106512;1;1;08/06/2023;UBERABAO;12427;8751;1.25;0.535;03:00;3.64;218;5.5;2379;SEMIDESNATADO;1014;SILO;42410;6.75;1031;12.38;8.74;15;P;N;32;;N;;30;ISABELLA, RYAN
1;PATROCINIO PAULISTA;106512;6;2;08/06/2023;UBERABAO;12427;8751;1.26;0.532;03:00;3.65;218;6;2379;SEMIDESNATADO;1014;SILO;42410;6.75;1030.6;12.29;8.64;15;P;N;34;;N;;30;ISABELLA, RYAN
1;PATROCINIO PAULISTA;106512;3;3;08/06/2023;UBERABAO;12427;8751;1.28;0.531;03:00;3.62;218;6.8;2379;SEMIDESNATADO;1014;SILO;42410;6.76;1030.6;12.25;8.63;15;P;N;34;;N;;30;ISABELLA, RYAN
1;PATROCINIO PAULISTA;106513;1;1;08/06/2023;MOCOCA;20076;12115;1.25;0.538;03:00;3.9;225;5;2379;INTEGRAL;0;SILO;59720;6.77;1030;12.44;8.54;16;P;N;69;;N;;30;RYAN, THALLYS
1;PATROCINIO PAULISTA;106513;2;2;08/06/2023;MOCOCA;20076;12115;1.28;0.538;03:00;3.58;225;5.6;2379;SEMIDESNATADO;0;SILO;59720;6.73;1030.6;12.21;8.63;16;P;N;35;;N;;30;RYAN, THALLYS
1;PATROCINIO PAULISTA;106513;3;3;08/06/2023;MOCOCA;20076;12115;1.27;0.539;03:00;3.79;225;6.4;2379;INTEGRAL;0;SILO;59720;6.75;1030.6;12.46;8.67;16;P;N;36;;N;;30;RYAN, THALLYS
1;PATROCINIO PAULISTA;106514;1;1;08/06/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;55499;10950;1.27;0.541;04:00;3.95;225;7.5;2379;INTEGRAL;1862;SILO;52990;6.71;1030;12.5;8.55;15;P;N;39;;N;;30;BRUNO, ISABELLA, RYAN
1;PATROCINIO PAULISTA;106514;2;2;08/06/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;55499;10950;1.29;0.543;04:00;3.98;225;7.1;2379;INTEGRAL;1862;SILO;52990;6.76;1030.2;12.59;8.61;15;P;N;40;;N;;30;BRUNO, ISABELLA, RYAN
1;PATROCINIO PAULISTA;106514;3;3;08/06/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;55499;10950;1.30;0.54;04:00;3.86;225;7.8;2379;INTEGRAL;1862;SILO;52990;6.78;1030.2;12.44;8.58;15;P;N;40;;N;;30;BRUNO, ISABELLA, RYAN
1;PATROCINIO PAULISTA;106515;1;1;08/06/2023;SACRAMENTO_FAZENDA 6;15142;3225;1.29;0.539;03:00;3.95;218;8.6;2379;INTEGRAL;3533;SILO;23610;6.81;1030;12.5;8.55;15;P;;40;;;;30;BRUNO, ISABELLA, RYAN
1;PATROCINIO PAULISTA;106515;3;2;08/06/2023;SACRAMENTO_FAZENDA 6;15142;3225;1.26;0.543;03:00;3.81;218;7.1;2379;INTEGRAL;3533;SILO;23610;6.79;1030.8;12.53;8.72;15;P;;39;;;;30;BRUNO, ISABELLA, RYAN
1;PATROCINIO PAULISTA;106515;4;3;08/06/2023;SACRAMENTO_FAZENDA 6;15142;3225;1.21;0.538;03:00;3.85;218;8;2379;INTEGRAL;3533;SILO;23610;6.8;1030.8;12.58;8.73;16;P;;40;;;;30;BRUNO, ISABELLA, RYAN
1;PATROCINIO PAULISTA;106516;1;1;08/06/2023;FAZENDA 3;26925;2577;1.27;0.54;04:00;3.85;218;5.9;2379;INTEGRAL;2379;SILO;12870;6.77;1030.2;12.43;8.58;15;P;;32;;;;30;JOAO VITOR, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106516;2;2;08/06/2023;FAZENDA 3;26925;2577;1.22;0.537;04:00;3.89;218;5.5;2379;INTEGRAL;2379;SILO;12870;6.75;1030.4;12.53;8.64;15;P;;30;;;;30;JOAO VITOR, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106517;1;1;08/06/2023;FAZENDA 5;26926;2123;1.30;0.538;03:30;3.91;224;8.6;2379;INTEGRAL;2379;SILO;11480;6.79;1031.6;12.85;8.94;16;P;;35;;;;30;ISAEL, LEONARDO
1;PATROCINIO PAULISTA;106517;2;2;08/06/2023;FAZENDA 5;26926;2123;1.26;0.536;03:30;3.85;224;8;2379;INTEGRAL;2379;SILO;11480;6.8;1031.8;12.83;8.98;16;P;;35;;;;30;ISAEL, LEONARDO
1;PATROCINIO PAULISTA;106518;1;1;08/06/2023;DORES DO INDAIA;5641;12170;1.26;0.538;01:00;3.9;219;6.5;2379;INTEGRAL;852;SILO;56660;6.78;1031;12.69;8.79;15;P;;38;;;;30;ISAEL, LEONARDO
1;PATROCINIO PAULISTA;106518;2;2;08/06/2023;DORES DO INDAIA;5641;12170;1.29;0.537;01:00;3.87;219;5.5;2379;INTEGRAL;852;SILO;56660;6.79;1031.4;12.75;8.88;15;P;;38;;;;30;ISAEL, LEONARDO
1;PATROCINIO PAULISTA;106518;3;3;08/06/2023;DORES DO INDAIA;5641;12170;1.25;0.54;01:00;3.85;219;5.8;2379;INTEGRAL;852;SILO;56660;6.78;1031.2;12.68;8.83;15;P;;36;;;;30;ISAEL, LEONARDO
1;PATROCINIO PAULISTA;106519;1;1;08/06/2023;COFRUL;52183;11884;1.25;0.539;05:30;3.89;218;6;2379;INTEGRAL;0;SILO;57940;6.79;1030.2;12.48;8.59;16;P;N;38;;N;;30;MIGUEL, RYAN
1;PATROCINIO PAULISTA;106519;2;2;08/06/2023;COFRUL;52183;11884;1.25;0.542;05:30;3.81;218;5.6;2379;INTEGRAL;0;SILO;57940;6.75;1030.2;12.38;8.57;15;P;N;37;;N;;30;MIGUEL, RYAN
1;PATROCINIO PAULISTA;106519;3;3;08/06/2023;COFRUL;52183;11884;1.26;0.537;05:00;3.89;218;6.2;2379;INTEGRAL;0;SILO;57940;6.77;1030.2;12.48;8.59;16;P;N;37;;N;;30;MIGUEL, RYAN
1;PATROCINIO PAULISTA;106520;1;1;08/06/2023;LATICINIOS MIMOLAC;17597;11439;1.28;0.537;05:00;3.47;218;5.6;2379;SEMIDESNATADO;1132;SILO;54460;6.78;1031;12.17;8.7;15;P;N;38;;N;;30;MIGUEL, RYAN
1;PATROCINIO PAULISTA;106520;2;2;08/06/2023;LATICINIOS MIMOLAC;17597;11439;1.22;0.536;06:00;3.45;218;5.2;2379;SEMIDESNATADO;1132;SILO;54460;6.8;1031;12.15;8.7;15;P;N;39;;N;;30;MIGUEL, RYAN
1;PATROCINIO PAULISTA;106520;3;3;08/06/2023;LATICINIOS MIMOLAC;17597;11439;1.28;0.538;06:00;3.45;218;5.2;2379;SEMIDESNATADO;1132;SILO;54460;6.77;1031;12.15;8.7;15;P;N;37;;N;;30;MIGUEL, RYAN
1;PATROCINIO PAULISTA;106521;1;1;08/06/2023;LACTOUNA;14468;11259;1.29;0.536;06:00;3.28;218;5.5;2379;DESNATADO;3908;SILO;53630;6.78;1031.4;12.05;8.77;15;P;N;37;;N;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106521;2;2;08/06/2023;LACTOUNA;14468;11259;1.23;0.533;06:00;3.01;218;6.2;2379;DESNATADO;3908;SILO;53630;6.79;1031.6;11.77;8.76;14;P;N;34;;N;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106521;3;3;08/06/2023;LACTOUNA;14468;11259;1.26;0.537;06:00;3.22;218;6.7;2379;DESNATADO;3908;SILO;53630;6.76;1031.4;11.97;8.75;15;P;N;37;;N;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106522;1;1;08/06/2023;ARPLAM;27821;9926;1.23;0.535;05:30;3.58;223;5.5;2379;SEMIDESNATADO;3770;SILO;49650;6.78;1031;12.31;8.73;15;P;N;38;;N;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106522;2;2;08/06/2023;ARPLAM;27821;9926;1.30;0.54;05:30;3.54;223;5.6;2379;SEMIDESNATADO;3770;SILO;49650;6.75;1031;12.26;8.72;15;P;N;39;;N;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106522;3;3;08/06/2023;ARPLAM;27821;9926;1.27;0.534;05:30;3.5;223;5.8;2379;SEMIDESNATADO;3770;SILO;49650;6.77;1031;12.21;8.71;14;P;N;35;;N;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106523;1;1;08/06/2023;UBERABA;24731;12372;1.22;0.534;05:30;3.89;223;6.8;2379;INTEGRAL;844;SILO;44390;6.76;1030.2;12.48;8.59;15;P;;70;;;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106523;3;2;08/06/2023;UBERABA;24731;12372;1.30;0.535;05:00;3.82;223;7;2379;INTEGRAL;844;SILO;44390;6.79;1030.2;12.39;8.57;15;P;;70;;;;30;ISAEL, MARIANA, MIGUEL
1;PATROCINIO PAULISTA;106524;1;1;08/06/2023;MONTE CASTELO;20302;8837;1.22;0.536;04:00;3.9;223;5.4;2379;INTEGRAL;2133;SILO;73150;6.77;1030.2;12.49;8.59;15;P;;38;;;;30;LEONARDO, MIGUEL, RYAN
1;PATROCINIO PAULISTA;106524;2;2;08/06/2023;MONTE CASTELO;20302;8837;1.26;0.534;04:00;3.87;223;5.6;2379;INTEGRAL;2133;SILO;73150;6.74;1030.2;12.45;8.58;15;P;;38;;;;30;LEONARDO, MIGUEL, RYAN
1;PATROCINIO PAULISTA;106524;3;3;08/06/2023;MONTE CASTELO;20302;8837;1.26;0.533;04:00;3.66;223;5.8;2379;SEMIDESNATADO;2133;SILO;73150;6.78;1030.2;12.2;8.54;15;P;;38;;;;30;LEONARDO, MIGUEL, RYAN
1;PATROCINIO PAULISTA;106524;4;4;08/06/2023;MONTE CASTELO;20302;8837;1.28;0.533;04:00;3.87;223;6;2379;INTEGRAL;2133;SILO;73150;6.79;1030.2;12.45;8.58;15;P;;39;;;;30;LEONARDO, MIGUEL, RYAN
1;PATROCINIO PAULISTA;106524;6;5;08/06/2023;MONTE CASTELO;20302;8837;1.29;0.535;04:00;3.83;223;5;2379;INTEGRAL;2133;SILO;73150;6.77;1030.2;12.41;8.58;15;P;;38;;;;30;LEONARDO, MIGUEL, RYAN
1;PATROCINIO PAULISTA;106525;1;1;08/06/2023;MUZAMBINHO;14513;11956;1.25;0.533;02:00;3.89;224;5.8;2379;INTEGRAL;881;SILO;55470;6.75;1030.2;12.48;8.59;15;P;;38;;;;30;LEONARDO, MIGUEL
1;PATROCINIO PAULISTA;106525;2;2;08/06/2023;MUZAMBINHO;14513;11956;1.26;0.537;02:00;3.8;224;6.4;2379;INTEGRAL;881;SILO;55470;6.78;1030.2;12.37;8.57;15;P;;39;;;;30;LEONARDO, MIGUEL
1;PATROCINIO PAULISTA;106525;3;3;08/06/2023;MUZAMBINHO;14513;11956;1.26;0.534;02:00;3.86;224;6.2;2379;INTEGRAL;881;SILO;55470;6.74;1030.2;12.44;8.58;15;P;;40;;;;30;LEONARDO, MIGUEL
1;PATROCINIO PAULISTA;106526;1;1;08/06/2023;IPAMERI;5371;4390;1.29;0.548;03:00;3.95;226;5.8;2379;INTEGRAL;3442;SILO;26680;6.78;1030.8;12.7;8.75;15;P;;36;;;;30;BRUNO, LEONARDO, RYAN
1;PATROCINIO PAULISTA;106526;2;2;08/06/2023;IPAMERI;5371;4390;1.21;0.545;03:00;3.9;226;6.2;2379;INTEGRAL;3442;SILO;26680;6.8;1030.8;12.64;8.74;15;P;;33;;;;30;BRUNO, LEONARDO, RYAN
1;PATROCINIO PAULISTA;106527;1;1;08/06/2023;FAZENDA 5;26927;2556;1.27;0.543;03:00;3.9;219;7.8;2379;INTEGRAL;2379;SILO;15070;6.78;1030;12.44;8.54;16;P;;37;;;;30;BRUNO, LEONARDO, RYAN
1;PATROCINIO PAULISTA;106527;2;2;08/06/2023;FAZENDA 5;26927;2556;1.20;0.539;03:00;3.89;219;7.1;2379;INTEGRAL;2379;SILO;15070;6.75;1030.2;12.48;8.59;16;P;;38;;;;30;BRUNO, LEONARDO, RYAN
1;PATROCINIO PAULISTA;106527;3;3;08/06/2023;FAZENDA 5;26927;2556;1.30;0.54;03:00;3.9;219;7.3;2379;INTEGRAL;2379;SILO;15070;6.73;1030;12.44;8.54;16;P;;36;;;;30;BRUNO, LEONARDO, RYAN
1;PATROCINIO PAULISTA;106528;1;1;08/06/2023;SOCORRO_FAZENDA 7;5190;17599;1.27;0.538;03:00;3.32;219;8.9;2379;DESNATADO;0;SILO;55950;6.83;1030.6;11.89;8.57;16;P;;31;;;;30;BRUNO, LEONARDO, RYAN
1;PATROCINIO PAULISTA;106528;3;2;08/06/2023;SOCORRO_FAZENDA 7;5190;17599;1.30;0.537;03:00;3.13;219;9;2379;DESNATADO;0;SILO;55950;6.85;1030.4;11.62;8.49;16;P;;35;;;;30;BRUNO, LEONARDO, RYAN
1;PATROCINIO PAULISTA;106529;1;1;08/06/2023;ARAXA;104300;11215;1.27;0.544;02:00;3.9;226;4.9;2379;INTEGRAL;1495;SILO;41840;6.7;1031.2;12.74;8.84;16;P;;39;;;;30;LORRANA
1;PATROCINIO PAULISTA;106529;2;2;08/06/2023;ARAXA;104300;11215;1.25;0.541;02:00;3.89;226;5.3;2379;INTEGRAL;1495;SILO;41840;6.71;1031.2;12.73;8.84;16;P;;39;;;;30;LORRANA
1;PATROCINIO PAULISTA;106530;1;1;08/06/2023;UBERABAO;12429;18739;1.23;0.55;02:00;3.81;224;3.6;2379;INTEGRAL;1014;SILO;60410;6.77;1030.6;12.48;8.67;15;P;N;39;;N;;30;LORRANA
1;PATROCINIO PAULISTA;106530;2;2;08/06/2023;UBERABAO;12429;18739;1.28;0.548;02:00;3.89;226;4.4;2379;INTEGRAL;1014;SILO;60410;6.78;1030.4;12.53;8.64;15;P;N;39;;N;;30;LORRANA
1;PATROCINIO PAULISTA;106531;1;1;09/06/2023;LACTOUNA;14469;11228;1.29;0.541;05:00;3.1;218;5.7;2379;DESNATADO;3908;SILO;54040;6.77;1030.8;11.68;8.58;15;P;N;37;;N;;30;LORRANA
1;PATROCINIO PAULISTA;106531;2;2;09/06/2023;LACTOUNA;14469;11228;1.30;0.542;05:00;3.1;218;5.1;2379;DESNATADO;3908;SILO;54040;6.76;1030.8;11.68;8.58;15;P;N;36;;N;;30;LORRANA
1;PATROCINIO PAULISTA;106531;3;3;09/06/2023;LACTOUNA;14469;11228;1.28;0.54;05:00;3.05;218;4.8;2379;DESNATADO;3908;SILO;54040;6.78;1030.8;11.62;8.57;15;P;N;35;;N;;30;LORRANA
1;PATROCINIO PAULISTA;106532;1;1;09/06/2023;GUZOLANDIA;14143;8423;1.23;0.534;03:00;3.34;224;4.2;2379;DESNATADO;4142;SILO;44050;6.74;1030.4;11.87;8.53;15;P;;34;;;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106532;2;2;09/06/2023;GUZOLANDIA;14143;8423;1.29;0.535;02:45;3.8;224;4.3;2379;INTEGRAL;4142;SILO;44050;6.77;1030.8;12.52;8.72;15;P;;33;;;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106532;3;3;09/06/2023;GUZOLANDIA;14143;8423;1.26;0.537;03:30;3.8;224;4.3;2379;INTEGRAL;4142;SILO;44050;6.77;1030.4;12.42;8.62;15;P;;33;;;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106533;1;1;09/06/2023;MONTE CASTELO;20304;11768;1.21;0.54;03:30;3.58;218;4.8;2379;SEMIDESNATADO;2133;SILO;58890;6.78;1030.2;12.11;8.53;15;P;;32;;;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106533;2;2;09/06/2023;MONTE CASTELO;20304;11768;1.28;0.543;03:30;3.24;218;4.7;2379;DESNATADO;2133;SILO;58890;6.8;1030.6;11.8;8.56;14;P;;30;;;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106533;3;3;09/06/2023;MONTE CASTELO;20304;11768;1.29;0.548;03:00;3.8;218;4.7;2379;INTEGRAL;2133;SILO;58890;6.74;1030.6;12.47;8.67;14;P;;33;;;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106534;1;1;09/06/2023;COFRUL;52185;12046;1.20;0.54;04:00;3.91;224;6;2379;INTEGRAL;0;SILO;59110;6.72;1030.8;12.65;8.74;15;P;N;39;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106534;2;2;09/06/2023;COFRUL;52185;12046;1.21;0.539;04:00;3.8;224;6.4;2379;INTEGRAL;0;SILO;59110;6.7;1030.6;12.47;8.67;15;P;N;41;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106534;3;3;09/06/2023;COFRUL;52185;12046;1.25;0.543;04:40;3.9;224;4.2;2379;INTEGRAL;0;SILO;59110;6.75;1030.8;12.64;8.74;15;P;N;38;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106535;1;1;09/06/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;55573;10980;1.21;0.543;05:00;3.58;219;6;2379;SEMIDESNATADO;1862;SILO;52610;6.78;1030.2;12.11;8.53;16;P;N;39;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106535;2;2;09/06/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;55573;10980;1.27;0.543;05:00;3.32;219;6.1;2379;DESNATADO;1862;SILO;52610;6.8;1030.4;11.84;8.52;16;P;N;37;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106535;3;3;09/06/2023;FRISIA COOPERATIVA AGROINDUSTRIAL;55573;10980;1.24;0.542;04:15;3.29;219;5;2379;DESNATADO;1862;SILO;52610;6.75;1030.4;11.81;8.52;16;P;N;35;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106536;1;1;09/06/2023;TAQUARI;164212;11432;1.22;0.546;02:45;3.38;225;3.8;2379;DESNATADO;2217;SILO;55300;6.75;1030.4;11.92;8.54;16;P;N;39;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106536;2;2;09/06/2023;TAQUARI;164212;11432;1.24;0.549;02:45;3.38;225;3.8;2379;DESNATADO;2217;SILO;55300;6.78;1030.4;11.92;8.54;15;P;N;36;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106536;3;3;09/06/2023;TAQUARI;164212;11432;1.30;0.541;03:00;3.36;225;3.8;2379;DESNATADO;2217;SILO;55300;6.73;1030.6;11.94;8.58;16;P;N;37;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106537;1;1;09/06/2023;UBERABAO;12430;12818;1.25;0.536;03:00;3.73;225;5.1;2379;INTEGRAL;1014;SILO;44000;6.8;1030.6;12.39;8.66;15;P;N;39;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106537;2;2;09/06/2023;UBERABAO;12430;12818;1.29;0.538;02:45;3.76;225;4.9;2379;INTEGRAL;1014;SILO;44000;6.78;1030.6;12.42;8.66;15;P;N;39;;N;;30;BRUNO, RYANE
1;PATROCINIO PAULISTA;106538;1;1;09/06/2023;SANTO ANTONIO DA PLATINA;7299;12173;1.27;0.547;03:00;3.31;219;5.8;2379;DESNATADO;871;SILO;56260;6.74;1030.6;11.88;8.57;15;P;;29;;;;30;RYANE
1;PATROCINIO PAULISTA;106538;2;2;09/06/2023;SANTO ANTONIO DA PLATINA;7299;12173;1.28;0.542;02:00;3.69;219;6;2379;SEMIDESNATADO;871;SILO;56260;6.78;1030.8;12.39;8.7;15;P;;33;;;;30;RYANE
1;PATROCINIO PAULISTA;106538;3;3;09/06/2023;SANTO ANTONIO DA PLATINA;7299;12173;1.26;0.541;02:30;3.9;219;6.1;2379;INTEGRAL;871;SILO;56260;6.75;1030.8;12.64;8.74;15;P;;31;;;;30;RYANE
1;PATROCINIO PAULISTA;106541;1;1;09/06/2023;GUARDA MOR;6351;13718;1.29;0.537;02:30;3.8;223;4.2;2379;INTEGRAL;1588;SILO;45730;6.73;1031;12.57;8.77;15;P;;36;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106541;2;2;09/06/2023;GUARDA MOR;6351;13718;1.20;0.535;02:20;3.8;223;4.2;2379;INTEGRAL;1588;SILO;45730;6.76;1030.6;12.47;8.67;15;P;;34;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106539;1;1;09/06/2023;FAZENDA 4;26928;2114;1.23;0.536;04:00;3.4;224;8.4;2379;DESNATADO;2379;SILO;12380;6.75;1031.6;12.24;8.84;15;P;;34;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106539;2;2;09/06/2023;FAZENDA 4;26928;2114;1.21;0.534;04:00;3.56;224;7.4;2379;SEMIDESNATADO;2379;SILO;12380;6.75;1031.4;12.38;8.82;15;P;;32;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106540;1;1;09/06/2023;BENVITA COMERCIAL ABREU LIMA LTDA;35463;11648;1.27;0.533;03:00;3.8;223;4.2;2379;INTEGRAL;2763;SILO;57940;6.75;1031;12.57;8.77;15;P;N;33;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;106540;2;2;09/06/2023;BENVITA COMERCIAL ABREU LIMA LTDA;35463;11648;1.29;0.534;03:00;3.8;223;4.2;2379;INTEGRAL;2763;SILO;57940;6.73;1030.6;12.47;8.67;15;P;N;35;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;106540;3;3;09/06/2023;BENVITA COMERCIAL ABREU LIMA LTDA;35463;11648;1.29;0.537;03:00;3.8;223;4.5;2379;INTEGRAL;2763;SILO;57940;6.77;1030.8;12.52;8.72;15;P;N;35;;N;;30;FERNANDO
1;PATROCINIO PAULISTA;106542;1;1;09/06/2023;FAZENDA 2;26929;5356;1.20;0.535;02:10;3.83;226;5.3;2379;INTEGRAL;2379;SILO;36660;6.75;1031.4;12.71;8.88;16;P;;35;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106542;2;2;09/06/2023;FAZENDA 2;26929;5356;1.29;0.538;02:10;3.85;226;5.3;2379;INTEGRAL;2379;SILO;36660;6.73;1031.6;12.78;8.93;16;P;;36;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106542;3;3;09/06/2023;FAZENDA 2;26929;5356;1.27;0.538;02:10;3.84;226;6.4;2379;INTEGRAL;2379;SILO;36660;6.77;1031.6;12.77;8.93;16;P;;37;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106542;4;4;09/06/2023;FAZENDA 2;26929;5356;1.30;0.536;02:10;3.86;226;7;2379;INTEGRAL;2379;SILO;36660;6.75;1031.4;12.74;8.88;16;P;;38;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106543;1;1;09/06/2023;FAZENDA 5;26930;2582;1.26;0.54;02:00;3.87;225;5.7;2379;INTEGRAL;2379;SILO;15040;6.77;1031.4;12.75;8.88;16;P;;36;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106543;2;2;09/06/2023;FAZENDA 5;26930;2582;1.26;0.538;02:00;3.8;225;8.7;2379;INTEGRAL;2379;SILO;15040;6.75;1031.6;12.72;8.92;16;P;;37;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106543;3;3;09/06/2023;FAZENDA 5;26930;2582;1.31;0.54;02:00;3.89;225;4.9;2379;INTEGRAL;2379;SILO;15040;6.74;1031;12.68;8.79;16;P;;36;;;;30;FERNANDO
1;PATROCINIO PAULISTA;106544;1;1;09/06/2023;CARMO DA MATA;4180;10554;1.29;0.547;00:50;3.72;226;6.9;2379;INTEGRAL;415;SILO;51680;6.74;1030.8;12.42;8.7;15;P;;34;;;;30;LIVIA, RYANE
1;PATROCINIO PAULISTA;106544;2;2;09/06/2023;CARMO DA MATA;4180;10554;1.21;0.549;00:50;3.8;226;6.5;2379;INTEGRAL;415;SILO;51680;6.72;1031;12.57;8.77;15;P;;35;;;;30;LIVIA, RYANE
1;PATROCINIO PAULISTA;106544;3;3;09/06/2023;CARMO DA MATA;4180;10554;1.21;0.54;01:10;3.77;226;6;2379;INTEGRAL;415;SILO;51680;6.7;1030.8;12.49;8.72;15;P;;36;;;;30;LIVIA, RYANE
1;PATROCINIO PAULISTA;106545;1;1;09/06/2023;AGRINDUS;832900;2800;1.30;0.536;02:45;0.25;224;5.5;2379;DESNATADO;2606;SILO;16240;6.8;1033.8;9.01;8.76;16;P;N;34;;N;;30;LIVIA, RYANE
1;PATROCINIO PAULISTA;106545;2;2;09/06/2023;AGRINDUS;832900;2800;1.29;0.536;02:35;0.24;224;5.4;2379;DESNATADO;2606;SILO;16240;6.76;1033;8.8;9.16;16;P;N;36;;N;;30;LIVIA, RYANE
1;PATROCINIO PAULISTA;106545;3;3;09/06/2023;AGRINDUS;832900;2800;1.21;0.537;02:35;0.24;224;5.4;2379;DESNATADO;2606;SILO;16240;6.79;1033;8.8;8.56;16;P;N;36;;N;;30;LIVIA, RYANE
1;PATROCINIO PAULISTA;106546;1;1;09/06/2023;PARANAIBA;6965;11442;1.26;0.539;00:50;3.79;226;5.2;2379;INTEGRAL;4566;SILO;58110;6.8;1030.8;12.51;8.72;15;P;;36;;;;30;RUBENS, RYANE
1;PATROCINIO PAULISTA;106546;2;2;09/06/2023;PARANAIBA;6965;11442;1.25;0.534;00:50;3.8;226;6;2379;INTEGRAL;4566;SILO;58110;6.8;1030.4;12.42;8.62;15;P;;36;;;;30;RUBENS, RYANE
1;PATROCINIO PAULISTA;106546;3;3;09/06/2023;PARANAIBA;6965;11442;1.26;0.534;00:50;3.8;226;6.2;2379;INTEGRAL;4566;SILO;58110;6.78;1030.8;12.52;8.72;15;P;;34;;;;30;RUBENS, RYANE
1;PATROCINIO PAULISTA;106547;1;1;09/06/2023;FAZENDA 4;26931;2393;1.30;0.542;00:50;3.95;225;8.1;2379;INTEGRAL;2379;SILO;15430;6.74;1030.8;12.7;8.75;16;P;;31;;;;30;RUBENS, RYANE
1;PATROCINIO PAULISTA;106547;2;2;09/06/2023;FAZENDA 4;26931;2393;1.27;0.543;00:50;3.87;225;8;2379;INTEGRAL;2379;SILO;15430;6.78;1030.6;12.55;8.68;16;P;;31;;;;30;RUBENS, RYANE
1;PATROCINIO PAULISTA;106547;3;3;09/06/2023;FAZENDA 4;26931;2393;1.24;0.542;00:50;3.92;225;8.3;2379;INTEGRAL;2379;SILO;15430;6.71;1030.6;12.61;8.69;16;P;;32;;;;30;RUBENS, RYANE
1;PATROCINIO PAULISTA;106548;2;1;09/06/2023;FAZENDA 1;26932;2122;1.27;0.535;04:30;3.91;225;6.9;2379;INTEGRAL;2379;SILO;12510;6.78;1032;12.95;9.04;15;P;;35;;;;30;ISAEL
